n,m,share_phi,compression_ratio,negative_entry_fraction,row_sum_mean,row_sum_std,row_sum_abs_mean,max_abs_entry,rel_error_vs_true_A,true_A_min_entry,true_A_row_sum_mean
256,16,False,16.0,0.5011940002441406,0.7253938317298889,2.389942169189453,2.074985980987549,0.9450229406356812,29.61764907836914,8.889414857549127e-06,1.0
256,32,False,8.0,0.48116302490234375,1.2151621580123901,1.4150519371032715,1.5098776817321777,0.6210929155349731,16.782617568969727,8.889414857549127e-06,1.0
256,64,False,4.0,0.49755096435546875,0.06001166254281998,0.7653229236602783,0.5780803561210632,0.45311829447746277,7.9293646812438965,8.889414857549127e-06,1.0
256,128,False,2.0,0.5060997009277344,-0.05051017180085182,0.23339612782001495,0.18255090713500977,0.19634367525577545,3.1508920192718506,8.889414857549127e-06,1.0
256,16,True,16.0,0.49139404296875,0.8269511461257935,2.7057642936706543,2.2501702308654785,0.8565666675567627,29.761356353759766,8.889414857549127e-06,1.0
256,32,True,8.0,0.4829216003417969,1.0015807151794434,1.502113938331604,1.4276765584945679,0.8726709485054016,16.187232971191406,8.889414857549127e-06,1.0
256,64,True,4.0,0.4985618591308594,0.08923004567623138,0.8140695095062256,0.6071529984474182,0.41895946860313416,7.982178688049316,8.889414857549127e-06,1.0
256,128,True,2.0,0.4974784851074219,0.037705134600400925,0.27214646339416504,0.2109403908252716,0.190917506814003,3.0814642906188965,8.889414857549127e-06,1.0
